Unnamed: 0,Solute_SMILES,Solvent_SMILES,log-gamma,T
417,CCCCCC,CN1CCCC1=O,2.302585093,60
424,CCCCCC,CN1CCCC1=O,2.292534757,60
432,C1=CC=CC=C1,C(COCCOCCO)O,1.476112213,60
439,C1=CC=CC=C1,C(COCCOCCO)O,1.363537374,60
442,C1=CC=CC=C1,C1=CC=C(C=C1)[N+](=O)[O-],0.09531018,60
447,C1=CC=CC=C1,COCCO,1.098612289,60
453,C1=CC=CC=C1,CC#N,0.955511445,60
454,C1=CC=CC=C1,CC#N,0.978326123,60
459,C1=CC=CC=C1,CN(C)C=O,0.336472237,60
472,CCCCCC,C1=CC=C(C=C1)[N+](=O)[O-],1.62924054,60
490,C1=CC=CC=C1,CCCCCCCCCCCCCCCCO,0.139761942,60
545,C1=CC=CC=C1,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-0.385662481,60
601,C1CCCCC1,CCCCOP(=O)(OCCCC)OCCCC,0.173953307,60
612,CC1=CC=CC=C1,CCCCOP(=O)(OCCCC)OCCCC,-0.371063681,60
624,C(Cl)(Cl)Cl,CCCCOP(=O)(OCCCC)OCCCC,-1.966112856,60
636,C(Cl)(Cl)(Cl)Cl,CCCCOP(=O)(OCCCC)OCCCC,-0.446287103,60
676,CCC(C)C,CCCCCCCCCCCCCCCCCCCCCCCC,0.105,60
698,CCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,-0.223143551,60
701,CCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,0.119,60
710,CCC(C)C,CC#N,2.803360381,60
713,C1=CC=CC=C1,CCCCCCCCCCCCCCCCCCCCCCCC,0.121,60
720,C1=CC=CC=C1,CCCCCCCCCCCCCCCCCCCCCCCC,-0.223143551,60
732,CC1=CC=CC=C1,CCCCCCCCCCCCCCCC,-0.105360516,60
743,CC1=CC=CC=C1,CCCCCCCCCCCCCCCC,-0.053400777,60
756,C1=CC=CC=C1,CCCCCCCCCCCCCCCCCC,-0.198450939,60
762,CCCCC,CCCCCCCCCCCCCCCCCCCCCC,-0.107585211,60
766,CCCCCC,CCCCCCCCCCCCCCCCCCCCCC,-0.099820335,60
779,C1=CC=CC=C1,CCCCCCCCCCCCCCCC,-0.116533816,60
795,C1=CC=CC=C1,CCCCCCCCCCCCCCCC,-0.069350078,60
838,CCCC=C,CN(C)C=O,1.740466175,60
911,C1CCCCC1,C(CC#N)CC#N,3.27336401,60
961,C1CCCCC1,CS(=O)C,3.401197382,60
977,C1CCCCC1,CN1CCCC1=O,2.036011984,60
984,C1CCCCC1,CN1CCCC1=O,1.843719208,60
994,C1CCCCC1,CN1CCCC1=O,1.829376333,60
1008,C1CCCCC1,CCCCO,1.280933845,60
1019,CCCCC,CCCCCCCC,-0.020202707,60
1026,CCCCC,CCCCCCCC,0.048790164,60
1029,CCCCC,CCCCCCCCC,-0.040821995,60
1033,CCCCC,CCCCCCCCCC,-0.061875404,60
1037,CCCCCC,CCCCCCCCCC,-0.030459207,60
1041,CCCCCC,CCCCCCCCC,-0.020202707,60
1043,CCCCCC,CCCCCCCCC,-0.162518929,60
1058,CCO,CCCCCCO,0.457424847,60
1059,CCCCCC,CCCCCCCC,-0.010050336,60
1074,CCO,CCCCCCCCCC,2.740840024,60
1115,CCCCCC,CCCCCCCCCCCCCCCC,-0.105360516,60
1128,CCCCCC,CCCCCCCCCCCCCCCC,-0.142716302,60
1139,CC/C=C/C=C,CCCCCCCCCCCCCCCC,-0.356674944,60
1195,CCCCCCC=C,CCOC(=O)C1=CC=CC=C1C(=O)OCC,1.313723668,60
1216,CC1CCCC1,C1CCS(=O)C1,2.917824785,60
1224,CC1=CC=CC=C1,C(CS)O,1.560247668,60
1227,CO,CC(=O)C,0.548121409,60
1235,CC1=CC=CC=C1,CS(=O)C,1.589235205,60
1243,CC1CCCC1,C1=CC=C(C(=C1)N)S,2.228787842,60
1245,CC1CCCCC1,C1CCS(=O)(=O)C1,3.383915574,60
1250,CO,CCCCCCC,3.33220451,60
1256,CC1CCCCC1,C1COS(=O)(=O)C1,4.070734697,60
1260,CCCCCCC,C1=CSC(=C1)C=O,2.594657514,60
1270,CC1CCCCC1,CCSCCO,2.028805926,60
1273,CC1CCCC1,C1CCS(=O)(=O)C1,3.130481674,60
1284,CCCCCCC,C1CCS(=O)(=O)C1,4.098602152,60
1286,CC(C)CC(C)(C)C,CS(=O)C,4.114049145,60
1289,CC(C)CC(C)(C)C,C1CCS(=O)(=O)C1,3.974039599,60
1293,CC1=CC=CC=C1,C1CCS(=O)(=O)C1,1.211940974,60
1301,CC1=CC=CC=C1,C1CCS(=O)(=O)C1,1.240401161,60
1308,CCO,CCCCCCC,2.789322921,60
1309,CCO,CCCCCCC,3.169685581,60
1322,CC(=O)C,CCCCCCC,1.523880024,60
1330,CCOC(=O)C,CC(=O)O,0.19062036,60
1341,CCC(=O)C,CCCCCCC,1.252762968,60
1366,CCCCCCC,CCC(=O)C,1.360976553,60
1420,CC(=O)O,CCOC(=O)C,0.336472237,60
1458,CCCCCC,CCCCCCCCCCCCO,0.688134639,60
1460,C1CCCCC1,CCS(=O)CC,1.945910149,60
1475,CC1=CC=CC=C1,C(COCCOCCO)O,1.916407774,60
1479,CC1=CC=CC=C1,C(COCCOCCO)O,1.771556762,60
1496,CCCCCCCCC,C(COCCO)O,5.575570244,60
1505,C1=CC=CC=C1,CC1=CC=C(C=C1)C,-0.020202707,60
1509,CC1=CC=CC=C1,C(COCCO)O,2.4176979,60
1537,CCCO,CC(C(=O)O)O,0.048790164,60
1541,C(Cl)(Cl)Cl,CC(C(=O)O)O,1.465567542,60
1545,CCOC(=O)C,CC(C(=O)O)O,0.91228271,60
1585,C1CCOC1,CCOC(=O)C,0.058268908,60
1588,C1CCOC1,CCOC(=O)C,0.09531018,60
1594,C1CCOC1,CCCCCC,0.457424847,60
1609,CCCC=C,CCCCCCCCCCCCO,0.524728529,60
1615,CCCCC,CCCCCCCCC(=O)CCCCCCCC,0.067658648,60
1617,CCC1=CC=CC=C1,CN1CCCCCC1=O,0.476234179,60
1619,CCCCC=C,CN1CCCCCC1=O,1.504077397,60
1639,CC(=O)C,CCCCCCCC,1.756132292,60
1649,CCCCCCCC,C(C(CO)O)O,6.098074282,60
1708,CCCCl,CCCCCCCCCCCCO,0.438254931,60
1751,C(Cl)Cl,CCCCO,0.565313809,60
1772,C1CCCCC1,CO,2.809402695,60
1796,CC(=O)C,CCCCCC(O)O,0.82,60
1872,C1CCCC1,C1COCCN1C=O,2.302585093,60
1880,C1CCCC1,C1COCCN1C=O,2.324346585,60
1896,CCCCCCCC,C1COCCN1C=O,3.675034047,60
1923,CCC1=CC=CC=C1,C1COCCN1C=O,1.241268589,60
1938,CC(C)O,C1COCCN1C=O,0.378436436,60
2011,CCCCC,CCCCCCCC[Sn](CCCCCCCC)(CCCCCCCC)CCCCCCCC,-0.549913012,60
2058,CCCCC=C,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.19062036,60
2061,CCCO,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,2.1690537,60
2066,C1=CC=CC=C1,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-0.072570693,60
2078,CCCC(C)CCC,CCCCCCCC[Sn](CCCCCCCC)(Cl)Cl,0.434376452,60
2084,CC1=CC=C(C=C1)C,CCCCCCCC[Sn](CCCCCCCC)(Cl)Cl,-0.25489225,60
2107,CCCCCC,C1CC(=O)NC1,3.499835352,60
2120,CC(C)OC(C)C,C1CC(=O)NC1,2.558776498,60
2124,CC1=CC=CC=C1C,C1CC(=O)NC1,1.639773112,60
2134,C1=CC=CC=C1,C(CNCCNCCNCCN)N,2.186051277,60
2136,CC(=O)OC=C,CCNC=O,1.00795792,60
2139,CCC(=O)C,CCNC=O,0.683096845,60
2146,CCO,C(CN(CCO)CCO)N(CCO)CCO,0.058268908,60
2150,CCCO,C1CCC(=O)OCC1,0.512823626,60
2155,CCCC=C,CCN(CC)C(=O)C,0.940007258,60
2162,CCCCCCC=C,CCN(CC)C(=O)C,1.302912752,60
2163,CCCCCCC=C,CCN(CC)C(=O)C,1.302912752,60
2164,CO,C1CCC(=O)OCC1,0.364643114,60
2168,CC(C)(C)OC,CCOC(=O)C1=CC=CC=C1,0.3074847,60
2178,CCCCCCC=C,CCOC(=O)C1=CC=CC=C1,0.797507196,60
2288,CC(=O)C,CCCCCCCCCCCC(=O)O,0.382537603,60
2289,CC(=O)C,CCCCCCCCCCCC(=O)O,0.371563556,60
2301,C(CCl)Cl,CCCCCCCCCCCC(=O)O,0.260053905,60
2303,C(CCl)Cl,CCCCCCCCCCCC(=O)O,0.276115436,60
2318,CCC(C)O,CCCCCCCCCCCCCC(=O)O,0.115112807,60
2319,CCC(C)O,CCCCCCCCCCCCCC(=O)O,0.102556588,60
2321,CO,CCCCCCCCCC(=O)O,0.612479277,60
2328,CCCO,CCCCCCCCCC(=O)O,0.450438474,60
2329,CCCO,CCCCCCCCCC(=O)O,0.470003629,60
2370,CCCCCC,CCC#N,2.00148,60
2387,CCCCCCC,CC(=O)C1=CC=CS1,2.208274414,60
2389,C1CCCCC1,CC1=CSC(=N1)N,2.645962009,60
2406,CCOC(=O)C,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.336472237,60
2417,CCC1=CC=CC=C1,C(COCCOCCOCCO)O,1.854718619,60
2419,C1=CC=CC=C1,C1CS(=O)CCO1,1.193922468,60
2429,CC1CCCCC1,CC1CCS(=O)(=O)C1,2.8501283,60
2449,CC1=CC=CC=C1,C(CN(CCO)CCO)N(CCO)CCO,2.048982334,60
2462,CCCCCC,C(CNCCC#N)C#N,4.178992036,60
2468,CC#N,CC(C(=O)O)O,0.774727168,60
2495,CCCBr,CC(Cl)(Cl)Cl,0.021761492,60
2505,CCCCCCC,CCCS(=O)CCC,1.774274155,60
2511,CCCCCCC,C(CSCCO)O,4.469293187,60
2520,CC(=O)OC=C,C1CCC(=O)OCC1,0.463734016,60
2532,CC(=O)OC,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.31481074,60
2535,CCCCCCC=C,CCCCCCCC[Sn](CCCCCCCC)(Cl)Cl,0.295650242,60
2557,CCCC=C,CCNC(=O)C,1.60341984,60
2580,C1=CC=C(C=C1)CCl,CCCCCCCCCCCCCC(=O)O,0.473123757,60
2583,C1=CC=C(C=C1)CCl,CCCCCCCCCCCCCC(=O)O,0.479334957,60
2589,CCCCCC,CC1CC(S(=O)(=O)C1)C,2.433797549,60
2599,CCO,CCCCCCC(=O)C,1.004301609,60
2604,C1CCCCC1,CCOS(=O)(=O)OCC,1.665893857,60
2608,C1=CC=CC=C1,CCCCCCCC(=O)C,-0.053400777,60
2612,CCCCCC,C1C=CCS1(=O)=O,4.094344562,60
2632,CCCCCC,C1=COC(=C1)C=O,2.879760097,60
2653,C1=CC=CC=C1,C1COS(=O)O1,1.064710737,60
2667,C(Cl)(Cl)Cl,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-0.040821995,60
2694,C1CCC=CC1,CCN(CC)C(=O)C,0.828551818,60
2722,C1=CC=CC=C1,C(COCCC#N)C#N,0.985816795,60
2726,C1CCCCC1,C(COCCOCCO)O,3.050220459,60
2735,CC1CCCCC1,CCCCCC(O)O,2.68,60
2777,CC1=CC=CC=C1,CCNC=O,1.386294361,60
2835,CCCCCC,CCCCCCCCCCCC(=O)O,0.430482871,60
2837,CCCCCC,CCCCCCCCCCCC(=O)O,0.426574071,60
2846,CCCCCC,CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,0.048790164,60
2931,CCCCCC,C1=CC=C2C(=C1)C=CC=N2,1.83736998,60
3008,C(Cl)(Cl)(Cl)Cl,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-0.235722334,60
3012,C(Cl)(Cl)Cl,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,-1.021651248,60
3037,C(=S)=S,CCCCOP(=O)(OCCCC)OCCCC,-0.174353387,60
3041,CC1=CC=C(C=C1)C,CCCCOP(=O)(OCCCC)OCCCC,-0.15082289,60
3055,C1COCCO1,CCCCOP(=O)(OCCCC)OCCCC,-0.248461359,60
3059,CCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,0.08,60
3063,CCCCCC=C,CCCCCCCCCCCCCCCCCCCCCCCC,0.092,60
3070,CCCCCC=C,CCCCCCCCCCCCCCCCCCCCCCCC,-0.223143551,60
3071,CCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,0.11,60
3076,CCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,-0.248461359,60
3094,C1=CC=CC=C1,CCCCCCCCCCCCCCCCCCCCCC,0.002555588,60
3156,C1=CC=CC=C1,C(CC#N)CC#N,1.193922468,60
3178,C1CCCCC1,CC1COC(=O)O1,2.856470206,60
3199,CCCCC,CNC=O,3.198264871,60
3205,CCCC=C,CNC=O,2.686486023,60
3208,CCCCC,CCNC(=O)C,1.950186706,60
3217,CCCCC,CC(=O)NC,2.38416508,60
3225,CCC(C)C,CNC=O,3.171364842,60
3238,CCCCC,CN1CCCC1=O,2.32238772,60
3245,CCCCC,CN1CCCC1=O,2.138889,60
3252,CCCC=C,CN1CCCC1=O,1.774952351,60
3258,CCCC=C,CN1CCCC1=O,1.547562509,60
3268,CCCC=C,CN1CCCC1=O,1.558144618,60
3274,CCO,CCCCCCCCC,2.803360381,60
3277,CCCCCC,CCCCCCO,0.896088025,60
3287,CCCCCC,C(CSCCC#N)C#N,4.241326753,60
3292,CCOCC,C(CSCCC#N)C#N,1.89761986,60
3319,CCCCC=C,CCOC(=O)C1=CC=CC=C1C(=O)OCC,1.022450928,60
3335,CCCCCCC,CCOC(=O)C1=CC=CC=C1C(=O)OCC,1.560247668,60
3336,CCCCCCC,CCOC(=O)C1=CC=CC=C1C(=O)OCC,1.560247668,60
3341,C1CCCCC1,CCCCCCCCCCCCCCCC,-0.301105093,60
3352,C1CCCCC1,CCCCCCCCCCCCCCCC,-0.278392026,60
3363,CCCC=C,CCOC(=O)C1=CC=CC=C1C(=O)OCC,0.871293366,60
3398,CCCCCCC,CC(=O)C,1.776645831,60
3417,CC1=CC=CC=C1,C1=CC=C(C(=C1)N)S,1.061256502,60
3422,CCCCCCC,CCSCCO,2.459588842,60
3425,C1=CC=CC=C1,C1COS(=O)(=O)C1,1.386294361,60
3441,C1CCCCC1,C1CCS(=O)(=O)C1,3.058613172,60
3449,C1CCCCC1,C1CCS(=O)(=O)C1,2.776331709,60
3461,C1=CC=CC=C1,C1CCS(=O)(=O)C1,0.839409688,60
3463,C1=CC=CC=C1,C1CCS(=O)(=O)C1,0.841567186,60
3465,C1=CC=CC=C1,C1CCS(=O)(=O)C1,0.83984156,60
3497,CCCCCCC,CN1CCCC1=O,2.687847494,60
3500,CCCCCCC,CN1CCCC1=O,2.687847494,60
3511,CCCCCCC,CN1CCCC1=O,2.442347035,60
3521,CC(=O)O,CCCCCCC,2.937043277,60
3533,CCCCO,CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C,0.254642218,60
3543,CCCO,CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C,0.131028262,60
3558,CCCCCCC,CS(=O)C,4.062165664,60
3564,CCCCCCC,CCS(=O)CC,2.564949357,60
3567,C1CCCCC1,C1=CC=C(C=C1)O,2.105352923,60
3581,CC1CCCCC1,C1=CC=C(C=C1)O,2.32238772,60
3591,CC1CCCCC1,C1=COC(=C1)C=O,2.61958322,60
3603,CC1CCCC1,C1=CC=C(C=C1)O,2.172476408,60
3624,CCCCCCC,C(COCCO)O,4.877484781,60
3655,CC1=CC=CC=C1,C(CO)O,3.988984047,60
3682,CC1=CC=CC=C1,CCOC(=O)C,0.165514438,60
3739,C(Cl)(Cl)Cl,CCCCCCCC,0.357674444,60
3743,C1CCCCC1,C(C(CO)O)O,5.111987788,60
3762,CCCCCCCC,CC(C(=O)O)O,4.859812404,60
3768,CCCCCCCC,CN1CCCCCC1=O,2.054123734,60
3781,CCCCCCCC=C,CN1CCCCCC1=O,1.740466175,60
3795,CCO,CCC(=O)C,0.688134639,60
3830,C(CCl)Cl,CCC(=O)C,-0.235722334,60
3878,C1=CC=CC=C1,CCCCCCCCCCCCO,0.542324291,60
3888,C1CCCCC1,CCCCCCCCCCCCO,0.457424847,60
3899,CC1CCCCC1,CCCCCCCCCCCCO,0.506817602,60
3939,CCCCCCC,CC1=CC=C(C=C1)C,0.09531018,60
4036,C1CCCCC1,C1CCOC1,0.500775288,60
4081,CCCC=C,CCCCCC(O)O,2.38,60
4154,C1CCCCC1,C1COCCN1C=O,2.610069793,60
4161,C1CCCCC1,C1COCCN1C=O,2.622492313,60
4175,C1=CC=CC=C1,C1COCCN1C=O,0.647103242,60
4179,C1=CC=CC=C1,C1COCCN1C=O,0.647103242,60
4278,CCCCCCC,CCCCCCCCC,-0.174353387,60
4298,CCCCCC,CC(C)O,2.028148247,60
4310,C1CCCCC1,CC(C)O,1.677096561,60
4315,C1CCCCC1,CC(C)O,1.704748092,60
4323,CC1=CC=CC=C1,CCCCCCCC[Sn](CCCCCCCC)(CCCCCCCC)CCCCCCCC,-0.563874845,60
4327,CC(C)C(C)C(C)C,CCCCCCCC[Sn](CCCCCCCC)(CCCCCCCC)CCCCCCCC,-0.500875293,60
4332,CC1CCCCC1,CC(C)(C)OC,-0.010050336,60
4373,C1CCCCC1,CC(=O)N(C)C,1.775291277,60
4382,C1CCCCC1,CC(=O)N(C)C,1.774952351,60
4393,CCC(=O)C,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.371563556,60
4400,CCCCO,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,2.054123734,60
4403,C(Cl)(Cl)(Cl)Cl,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,-0.210721031,60
4407,C1CCOC1,C1CCS(=O)(=O)C1,0.806475866,60
4425,CCCCCCC,CCCCCCCC[Sn](CCCCCCCC)(Cl)Cl,0.374318379,60
4450,CCCCCCC,CNC=O,3.785098312,60
4451,CCCCCCC,CNC=O,3.785098312,60
4468,CCOCC,C1CC(=O)NC1,1.924248652,60
4469,CCOCC,C1CC(=O)NC1,1.924686513,60
4470,CCCCCCC,C1CC(=O)NC1,3.73576304,60
4475,CCCCC=C,C1CC(=O)NC1,2.87525812,60
4488,CC1CCCC1,CC1COC(=O)O1,2.928523524,60
4490,CCCC(=O)C,CCNC=O,0.845868268,60
4492,CCCO,C(CNCCNCCNCCN)N,0.78845736,60
4500,CC(C)(C)OC,C1CCC(=O)OCC1,1.156881197,60
4503,CC(C)(C)OC,C1CCC(=O)OCC1,1.156881197,60
4505,CCC(C)(C)OC,C1CCC(=O)OCC1,1.350667183,60
4507,CCCC(=O)C,CCN(CC)C(=O)C,0.086177696,60
4517,CC1=CC=CC=C1,CCOC(=O)C1=CC=CC=C1,0.029558802,60
4519,CC1CCCCC1,CCOC(=O)C1=CC=CC=C1,0.792992516,60
4583,CCC1=CC=CC=C1,CCCCCCCCCCCC(=O)O,0.173112618,60
4589,CCC1=CC=CC=C1,CCCCCCCCCCCC(=O)O,0.183986836,60
4595,CCCCC=C,CCCCCCCCCCCCCC(=O)O,0.188137942,60
4596,CCCCC=C,CCCCCCCCCCCCCC(=O)O,0.202124184,60
4599,CCCCCC,CCCCCCCCCC(=O)O,0.548699276,60
4603,CCCCCC,CCCCCCCCCC(=O)O,0.528272537,60
4609,CCO,CCCCCCCCCC(=O)O,0.54696467,60
4611,CCO,CCCCCCCCCC(=O)O,0.578297339,60
4647,CCCCCC,CC1=CC=CC2=CC=CC=C12,1.121677562,60
4672,C1=CC=CC=C1,CC(=O)C1=CC=CS1,0.336472237,60
4688,CCCCCCC,CCCCCCCCCCCCCCCC,-0.128970381,60
4711,CC1=CC=CC=C1,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-0.139262067,60
4726,CC1CCCCC1,C1CCS(=O)C1,3.156957867,60
4747,CCO,C1CCCCC1,2.856470206,60
4750,CCCCCCCC,CN1CCCC1=O,2.821378886,60
4765,CC(=O)C,C(CN(CCO)CCO)N(CCO)CCO,1.266947603,60
4766,CC(C)O,CCN(CC)C(=O)C,-0.616186139,60
4782,CC1CCCC1,C1=CSC(=C1)C=O,2.013301739,60
4785,CC1=CC=CC=C1,C(CNCCC#N)C#N,1.581038438,60
4791,C1CCCC1,CCCCCCCCCCCCCCCC,-0.353821875,60
4795,CCCCCl,CC(C(=O)O)O,3.113515309,60
4811,CCCCCCC,CCCO,1.846878768,60
4840,CCCC(C)CC,C(CNCCC#N)C#N,4.417635062,60
4852,C1=CC=CC=C1,CCCS(=O)CCC,0.09531018,60
4854,CC(C)CC(C)(C)C,C(CSCCO)O,4.565014636,60
4865,CC1=CC=CC=C1,C(CC#N)CC#N,1.570697084,60
4868,CCCCCCCCC=C,C(CO)O,6.698268054,60
4878,CCCC(C)CC,CCCCCCCC[Sn](CCCCCCCC)(Cl)Cl,0.370873663,60
4884,CC(C)C(C)C(C)C,CCCCCCCC[Sn](CCCCCCCC)(Cl)Cl,0.360467742,60
4910,CCCCO,CCCCCCCCCCCCCC(=O)O,0.372941916,60
4911,CCCCO,CCCCCCCCCCCCCC(=O)O,0.350656872,60
4941,CCCCC=C,C1COCCN1C=O,2.595254707,60
4944,CCCCC=C,C1COCCN1C=O,2.604170071,60
4947,CCCCO,CCCO,0.019802627,60
4948,CCCCO,CCCO,0.020782539,60
4960,CCCCCO,C(CN(CCO)CCO)N(CCO)CCO,0.727548607,60
4983,C1=CC=CC=C1,CC1CC(S(=O)(=O)C1)C,0.207014169,60
4992,CO,CCCCCCC(=O)C,0.963174318,60
5006,CC(C)CC(C)(C)C,CC1CCS(=O)(=O)C1,3.417562736,60
5021,CCCCCC,CCCCCCCC(=O)C,0.631271777,60
5040,CCCCCC,C1CS(=O)(=O)CC1N,4.927253685,60
5045,C1=CC=CC=C1,C(CN)N,1.470175845,60
5074,CC1CCCC1,C1COS(=O)O1,2.837966735,60
5079,CC1CCCC1,C1=COC(=C1)C=O,2.413231613,60
5100,CC(C)OC(C)C,CNC=O,2.459588842,60
5118,CC1=CC=CC=C1,CC1=CSC(=N1)N,1.504077397,60
5128,CCCCO,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,2.099244169,60
5150,CCCCCC,CCN(CC)C(=O)C,1.437462648,60
5151,CCCCCC,CCN(CC)C(=O)C,1.437462648,60
5196,CC(C)CC(C)(C)C,C(CSCCC#N)C#N,4.763881877,60
5201,C1CCCCCC1,C(COCCC#N)C#N,3.561046083,60
5209,CCCCCCCC,C(COCCOCCO)O,4.728119409,60
5215,CCCCCCCC,C(COCCOCCO)O,4.636668853,60
5222,C(Cl)(Cl)Cl,CCCCCC(O)O,0.61,60
5256,CCCCC,CCCCCC(O)O,2.58,60
5261,CCCCCCCC,CCCCCCCC[Sn](CCCCCCCC)(CCCCCCCC)CCCCCCCC,-0.435408984,60
5270,C1=CC=CC=C1,CCNC=O,1.134622726,60
5274,CC(C)O,CCNC=O,0.067658648,60
5276,CCCCC,C1CCC(=O)OCC1,2.199444334,60
5308,C1CCCCC1,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,0.392042088,60
5311,CC(=O)C,CCCCOP(=O)(OCCCC)OCCCC,-0.186329578,60
5316,CC(=O)C,CCCCOP(=O)(OCCCC)OCCCC,-0.186329578,60
5335,CCCCCC=C,CCCCCCCCC(=O)CCCCCCCC,0.048790164,60
5384,CC1=CC=CC=C1,CC(=O)N(C)C,0.371563556,60
5392,CCCO,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,2.1102132,60
5410,CCCCCCC,CCCCCCCCCCCC(=O)O,0.512224645,60
5412,CCCCCCC,CCCCCCCCCCCC(=O)O,0.506215011,60
5469,C1=CC=CC=C1,C1=CC=C2C(=C1)C=CC=N2,0.385262401,60
5471,C1=CC=CC=C1,C1=CC=C(C=C1)N,0.693147181,60
