Unnamed: 0,Solute_SMILES,Solvent_SMILES,log-gamma,T
4030,CCC1=CC=CC=C1,CCCCCCCCO,0.806475866,30
4041,C1=CC=CC=C1,CCCCCCCCO,0.662687973,30
4048,CC1=CC=CC=C1,CCCCCCCCO,0.703097511,30
4101,CCOCC,CCCCN(CCCC)C(=O)C1=CC=CC=C1,0.712459492,30
4131,CCCOC(=O)C,C1COCCN1C=O,1.156881197,30
4133,CCCOC(=O)C,C1COCCN1C=O,1.156881197,30
4137,CC(C)C=O,C1COCCN1C=O,0.841567186,30
4152,C1CCCCC1,C1COCCN1C=O,2.884800713,30
4153,C1CCCCC1,C1COCCN1C=O,2.928523524,30
4174,C1=CC=CC=C1,C1COCCN1C=O,0.705569701,30
4178,C1=CC=CC=C1,C1COCCN1C=O,0.722705983,30
4235,CCC(=O)C,CO,0.841567186,30
4257,CCOCC,CCCCCO,0.511025604,30
4265,CCC(=O)C,CCCCCO,0.751416089,30
4302,CCCCC,CO,3.010620886,30
4321,C=CC1=CC=CC=C1,CCCCOCCOCCOCCOCCCC,-0.693147181,30
4335,CC(C)C=O,CCCCOCCOCCOCCOCCCC,-0.127833372,30
4338,CCC(=O)C,CCCCOCCOCCOCCOCCCC,-0.05551271,30
4340,CCCCC,CCCCOCCOCCOCCOCCCC,0.268499253,30
4343,C(Cl)(Cl)Cl,CCCCOCCOCCOCCCC,-1.63989712,30
4345,C1=CC=C(C=C1)Cl,CCCCOCCOCCOCCCC,-0.574475651,30
4349,CCCCOC(=O)C,CCCCOCCOCCOCCCC,-0.05234648,30
4352,CCCCCl,CC(COC)OCC(C)OCC(C)OC,-0.256183405,30
4354,C1=CC=CC=C1,CC(COC)OCC(C)OCC(C)OC,-0.436955775,30
4360,C(CCl)Cl,CC(COC)OCC(C)OCC(C)OC,-0.776528789,30
4361,CC(C)C=O,COCCOCCOCCOCCOC,-0.115410852,30
4375,C1CCCCC1,CC(=O)N(C)C,1.878395776,30
4376,C1CCCCC1,CC(=O)N(C)C,1.877937165,30
4395,CCC(=O)C,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.431782416,30
4397,CCCCO,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,2.379546134,30
4404,C1CCOC1,C1CCS(=O)(=O)C1,0.802001585,30
4417,CCCCC,C1CCS(=O)(=O)C1,3.544720358,30
4449,CCCCCCC,CNC=O,4.055603734,30
4457,CC1=CC=CC=C1,CN1CCCCC1=O,0.19062036,30
4462,CC1CCCCC1,CN1CCCCC1=O,1.846878768,30
4467,CCOCC,C1CC(=O)NC1,2.010894999,30
4473,CCCCCCC,C1CC(=O)NC1,4.013134507,30
4478,CCCCC=C,C1CC(=O)NC1,3.008154794,30
4481,CCCCC=C,C1CC(=O)NC1,3.008154794,30
4485,CC1CCCC1,CC1COC(=O)O1,3.242592351,30
4491,CCCC(=O)C,CCNC=O,0.90016135,30
4499,CC(C)(C)OC,CCCCCCCCCCO,0.165514438,30
4502,CC(C)(C)OC,C1CCC(=O)OCC1,1.178654996,30
4504,CCC(C)(C)OC,C1CCC(=O)OCC1,1.386294361,30
4509,CCCC(=O)C,CCN(CC)C(=O)C,0.058268908,30
4680,CCCCCCC,CCCCCCCCCCCCCCCC,-0.07364654,30
4713,CC1=CC=CC=C1,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,-0.040821995,30
4727,CC1CCCCC1,C1CCS(=O)C1,3.373826185,30
4767,CC(C)O,CCN(CC)C(=O)C,-0.614336,30
4851,C1=CC=CC=C1,CCCS(=O)CCC,0.182321557,30
4863,CC1=CC=CC=C1,C(CC#N)CC#N,1.650579856,30
4928,CCCCCC=C,C(CO)O,6.345636361,30
4939,CCCCC=C,C1COCCN1C=O,2.862200881,30
4943,CCCCC=C,C1COCCN1C=O,2.844909384,30
4951,CC#N,CCCCOCCOCCOCCCC,0.437609561,30
4984,C1=CC=CC=C1,CC1CC(S(=O)(=O)C1)C,0.262364264,30
4995,CO,CCCCCCC(=O)C,1.1442228,30
5042,CCCCCC,CCCCCCCCCO,1.01,30
5077,CC1CCCC1,C1=COC(=C1)C=O,2.816007343,30
5091,CCOCC,CC1=CC(=CC=C1)C,0.092579181,30
5099,CC(C)OC(C)C,CNC=O,2.511223958,30
5126,CCCCO,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,2.563409711,30
5149,CCCCCC,CCN(CC)C(=O)C,1.613429934,30
5154,C1=CC=CC=C1,C(CCC#N)CC#N,0.760805829,30
5195,CC(C)CC(C)(C)C,C(CSCCC#N)C#N,4.740382665,30
5267,C1CCCCC1,CC(COC)OCC(C)OCC(C)OC,0.308219724,30
5271,C1=CC=CC=C1,CCNC=O,1.16938136,30
5273,CC(C)O,CCNC=O,0.139761942,30
5278,CCCCC,C1CCC(=O)OCC1,2.332143895,30
5363,CC1=CC=CC=C1,CCCCCO,1.118414916,30
5374,CC(=O)C,CCCCCO,0.850150929,30
5377,CC(=O)C,CCCCCO,0.848440065,30
5386,CC1=CC=CC=C1,CC(=O)N(C)C,0.395414772,30
5387,CC1=CC=CC=C1,CC(=O)N(C)C,0.39877612,30
5391,CCCO,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,2.58021683,30
5425,CCCCCCCC,CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,0.347835995,30
5453,C1CCCCC1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-0.638658995,30
5691,CCCCCCCC,CCOC(=O)C1=CC=CC=C1C(=O)OCC,1.925707442,30
5698,CC1=CC=CC=C1,CCOC(=O)C1=CC=CC=C1C(=O)OCC,0.086177696,30
5716,C1CCCCC1,CCOC(=O)C1=CC=CC=C1C(=O)OCC,1.17557333,30
5720,C1=CC=CC=C1,C1=CC=C(C(=C1)N)S,1.30833282,30
5754,CC1=CC=CC=C1,C1=COC(=C1)C=O,1.124929597,30
5820,CC1CCCCC1,C(CO)O,6.159095388,30
5893,C1CCCCC1,CN(C)C=O,2.415913778,30
6182,CC(=O)C,CCO,0.993251773,30
6200,CCCCC,CCO,2.224623552,30
6201,CCCCC,CCO,2.224623552,30
6206,CCCCC,CCCCCCCCO,0.88376754,30
6218,CCCCCCCC,CCCCCCCCO,1.153731588,30
6219,CCCCCCCC,CCCCCCCCO,1.153731588,30
6226,CCCCCCC,CCCCCCCCO,1.071583616,30
6228,CCCCCCC,CCCCCCCCO,1.071583616,30
6239,CCCCCCC,CCO,2.708050201,30
6259,C(Cl)(Cl)Cl,CCCCN(CCCC)C(=O)C1=CC=CC=C1,-0.444725822,30
6290,CCCCCCCC,CC(=O)C,2.261763098,30
6315,CCCCC=C,CN1CCCC1=O,1.885553349,30
6326,CCCCC=C,CN1CCCC1=O,1.865629318,30
6346,C1CCCC1,CN1CCCC1=O,1.814824742,30
6377,CCCCCCC,C1COCCN1C=O,3.843315807,30
6382,CCCCCCC,C1COCCN1C=O,3.918005077,30
6397,CCCCCC,C1COCCN1C=O,3.545009084,30
6418,CC1=CC=CC=C1,C1COCCN1C=O,1.078409581,30
6448,CCC(=O)C,CS(=O)C,0.936093359,30
6452,CCO,CS(=O)C,-0.379797361,30
6458,CCO,C(Cl)Cl,2.076938411,30
6471,CCCC=O,CCCCCO,1.053266187,30
6472,CCCC=O,CCCCCO,1.05431203,30
6475,CCCCC=C,CCCCCO,1.249901736,30
6516,CC(C)(C)OC,CCCCOCCOCCOCCCC,-0.122167634,30
6519,C(Cl)Cl,CCCCOCCOCCOCCCC,-1.283737773,30
6524,C1COCCO1,CCCCOCCOCCOCCCC,-0.087738914,30
6530,C(C(Cl)Cl)Cl,CCCCOCCOCCOCCOCCCC,0.028587457,30
6531,CO,CCCCOCCOCCOCCOCCCC,0.330741562,30
6534,C(Cl)(Cl)(Cl)Cl,CCCCOCCOCCOCCOCCCC,-0.610645959,30
6537,C1=COC=C1,COCCOCCOCCOCCOC,-0.891598119,30
6542,C(C(Cl)(Cl)Cl)(F)(F)F,CCCCOCCOCCOCCOCCCC,-0.065071997,30
6568,CCCCCCC,CC(=O)N(C)C,2.451005098,30
6578,CCCCCC,CC(=O)N(C)C,2.279316466,30
6581,CCCCCC,CC(=O)N(C)C,2.279009356,30
6593,C1CCCC1,C1CCS(=O)(=O)C1,3.799973502,30
6594,C1CCCCCCC1,C1CCS(=O)(=O)C1,3.927896355,30
6596,C1CCCCCCC1,C1CCS(=O)(=O)C1,3.931825633,30
6599,CCCCCC=C,C1CCS(=O)(=O)C1,3.740047741,30
6601,CCCCCCC#C,C1CCS(=O)(=O)C1,2.48490665,30
6602,CCCCCC#C,C1CCS(=O)(=O)C1,2.079441542,30
6605,CCCCC=C,C1CCS(=O)(=O)C1,3.384390263,30
6606,CCCCC=C,C1CCS(=O)(=O)C1,3.384390263,30
6617,CC1=CC=CC=C1,CC(=O)NC,1.337104117,30
6619,CC1=CC=CC=C1,CC(=O)NC,1.337629189,30
6621,C(Cl)Cl,CC(=O)NC,0.021761492,30
6623,C(Cl)Cl,CC(=O)NC,0.019802627,30
6654,CCO,CNC=O,0.322083499,30
6659,CCO,CNC=O,0.321358599,30
6663,CCCCCC,CNC=O,3.723039306,30
6665,CCCCCC,CNC=O,3.723039306,30
6668,CC(C)(C)OC,CNC=O,1.920006089,30
6671,CC(C)(C)OC,CNC=O,1.919859472,30
6673,C(Cl)(Cl)Cl,CNC=O,0.144100344,30
6674,C(Cl)(Cl)Cl,CNC=O,0.148420005,30
6682,CCCCCCC,CN1CCCCC1=O,2.372111156,30
6684,CC(C)(C)OC,CN1CCCCC1=O,1.047318994,30
6687,CCC(C)(C)OC,CN1CCCCC1=O,1.156881197,30
6692,CC1CCCC1,C1CC(=O)NC1,3.216071898,30
6696,C1=CC=CC=C1,C1CC(=O)NC1,1.032828548,30
6698,C1=CC=CC=C1,C1CC(=O)NC1,1.033184483,30
6706,CCCC(=O)C,C1CC(=O)NC1,1.272845669,30
6711,CCCC(=O)C,C1CC(=O)NC1,1.272565596,30
6716,CCCC(=O)C,CC1COC(=O)O1,0.708035793,30
6720,CCC(=O)C,CC1COC(=O)O1,0.457424847,30
6722,CCCCCCCCCC,CC1COC(=O)O1,5.099866428,30
6734,CC(C)OC(C)C,CCCCCCCCCCO,0.157003749,30
6738,CCCCC=C,CCNC(=O)C,1.832581464,30
6741,CC(C)OC(C)C,C1CCC(=O)OCC1,1.669591835,30
6901,CCCCCC,CC(C)(C)OC,0.148420005,30
6904,CCCCCC,CC(C)(C)O,1.337629189,30
6909,C1=CC=CC=C1,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.104360015,30
6912,CCCO,CCCCCCCCCCCCCCCCCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,2.517696473,30
6917,CCOC(C)(C)C,C(CC#N)CC#N,2.681021529,30
6951,C1CCCC1,C1CCS(=O)C1,2.707650121,30
6985,COC=O,COCCOCCOCCOCCOC,-0.505838082,30
6995,C(Cl)(Cl)Cl,CCN(CC)C(=O)C,-2.047942875,30
6996,C(Cl)(Cl)Cl,CCN(CC)C(=O)C,-2.040220829,30
6999,CC1=CC=CC=C1,CCN(CC)C(=O)C,0.182321557,30
7046,CCCCCCC=C,CC1COC(=O)O1,3.698829785,30
7112,CCCC(=O)C,CCNC(=O)C,0.837247525,30
7189,CC1CCCC1,C1COCCN1C=O,2.943912525,30
7193,CC=O,CCCCOCCOCCOCCCC,0.133656385,30
7339,C1CCCCC1,C1=COC(=C1)C=O,2.807593831,30
7354,CC(C)O,CC1=CC(=CC=C1)C,2.423917378,30
7360,CCCC#N,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1.294727168,30
7367,CCCCCCCC,CNC=O,4.388008706,30
7373,CCCCCCC=C,C1CCC(=O)OCC1,2.406945108,30
7380,CO,CCC1=CC=CC=C1,3.063390922,30
7416,CCCCC=C,CCCCCCCCCCCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.285178942,30
7435,CCCCC=C,CCN(CC)C(=O)C,1.16315081,30
7447,CCCCCC,C(CCC#N)CC#N,3.6558396,30
7510,CCCCCCC,C(CSCCC#N)C#N,4.653884157,30
7551,CO,CC1=CC(=CC=C1)C,2.948640666,30
7569,C1=CC=CC=C1,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-0.089924708,30
7570,C1=CC=CC=C1,CCOC(=O)C1=CC=CC=C1C(=O)OCC,-0.094310679,30
7613,C1=CC=NC=C1,CC(COC)OCC(C)OCC(C)OC,-0.415515444,30
7623,CC(C)(C)OC,CCNC=O,1.442201993,30
7624,CCCC=C,CCNC=O,2.091864062,30
7627,C(Cl)(Cl)Cl,C1CCC(=O)OCC1,-0.916290732,30
7670,CC1CCCC1,C(CSCCC#N)C#N,3.749504076,30
7705,C1=CC=CC=C1,CCCCCO,0.951657876,30
7716,CC#N,COCCOCCOCCOCCOC,-0.586986985,30
7724,CCO,CCCCCCCCCCCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,2.721295428,30
7769,CCCCCCC,CCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCC,0.246078523,30
7805,C1=CC=CC=C1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-0.332679438,30
7818,CC1=CC=CC=C1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,-0.338273859,30
7980,C1=CC=CC=C1,CCOS(=O)(=O)OCC,0.336472237,30
7983,CCCCCC,C1=CC=C(C(=C1)N)S,3.193886168,30
8052,CCCCC=C,C(CO)O,5.799092654,30
8168,CCCCCCC,CN(C)C=O,3.039749159,30
8200,CC(=O)C,CC1=CC=CC=C1,0.657520003,30
8201,CC(=O)C,CC1=CC=CC=C1,0.655445313,30
8204,CC(=O)C,CC1=CC=CC=C1,0.672944473,30
8251,CCO,CCCCCC,3.941581808,30
8279,CCCCCC,CCCCCCCCO,0.963174318,30
8298,CC(C)CO,CCCCCCCCCCCCCCCC,2.900871993,30
8303,CCOC(=O)C,CCCCN(CCCC)C(=O)C1=CC=CC=C1,0.528861986,30
8311,CCC1CCCCC1,CN(C)C=O,2.949688335,30
8327,CCCCCCCC,CN(C)C=O,3.33220451,30
8351,CC1=CC=CC=C1,CN(C)C=O,0.667829373,30
8373,CCCCCCCCC,CCO,3.05,30
8454,CCCC(=O)C,C1COCCN1C=O,0.90825856,30
8455,CC(C)(C)O,C1COCCN1C=O,0.854415328,30
8469,C(CCl)Cl,C1CCOC1,-0.798507696,30
8495,CCOC(=O)C,CCCCCO,0.91228271,30
8497,CCOC(=O)C,CCCCCO,0.914288729,30
8500,CC1CCCC1,CCCCCO,1.211940974,30
8544,CCO,CCCCOCCOCCOCCCC,0.647103242,30
8547,C1=COC=C1,CCCCOCCOCCOCCCC,-0.644357016,30
8550,CCCCCC,CCCCOCCOCCOCCCC,0.303063174,30
8554,CC#N,CCCCOCCOCCOCCOCCCC,0.096218858,30
8556,CCO,CCCCOCCOCCOCCOCCCC,0.445326642,30
8560,CC(C)(C)OC,CCCCOCCOCCOCCOCCCC,-0.128970381,30
8562,CC1=CC=CC=C1,CCCCOCCOCCOCCOCCCC,-0.499226488,30
8566,C1=CC=C(C=C1)Cl,CC(COC)OCC(C)OCC(C)OC,-0.509160344,30
