Unnamed: 0,Solute_SMILES,Solvent_SMILES,log-gamma,T
14794,CCCCCCO,CC1=CC=CC=C1,1.232560261,90
14969,CCCC=C,C(COCCO)O,3.317090872,90
14971,CO,C(COCCO)O,0.019802627,90
14974,C1CCCC1,C(COCCO)O,3.255014871,90
14981,CCCCC=C,C(COCCO)O,3.660222745,90
15033,CCC(=O)C,CCCCCCCCCC(=O)CCCCCCCCC,0.104360015,90
15035,CC(C)C=O,CCCCCCCCCC(=O)CCCCCCCCC,-0.010050336,90
15040,CC(=O)C,CCCCCCCCCC(=O)CCCCCCCCC,0.245296356,90
15115,CCCCCCC=C,C1COCCN1C=O,2.816007343,90
15130,CC1=CC=C(C=C1)C,C(CNCCNCCNCCN)N,2.238579763,90
15162,CCOCC,C(CCCCCCN)CCCCCN,1.446918983,90
15165,CCCCOCCCC,C(CCCCCCN)CCCCCN,2.008482453,90
15378,CCC(C)(C)C,CCCCCCCCCCCCCCCC,-0.252314929,90
15391,C1CCCCCCC1,CN1CCCC1=O,1.8017098,90
15395,C1CCCCCC1,CN1CCCC1=O,1.916922612,90
15428,CC1=CC=CC=C1C,C(CN(CCO)CCO)N(CCO)CCO,2.068127782,90
15456,C1=CC=CC=C1,COC(=O)CCC(=O)OC,0.3074847,90
15485,C(CO)O,CC=O,1.440072067,90
15537,CCCOC(=O)C,CCCCCCCCCCCCCCCCCCCCCCO,0.117783036,90
15565,CCCCO,CC1=CC=CC=C1,1.410986974,90
15637,C1=CSC=C1,CCCCCCCCCCCCCCCCCCCCCCO,-0.189950584,90
15672,CC(C)O,C1COC(=O)O1,1.531627711,90
15684,CC1=CC=CC=C1,C(COCCOCCOCCO)O,1.347527545,90
15721,CCCO,CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC,0.198850859,90
15768,CCCCC,C(COCCOCCO)O,3.143289838,90
15771,CCO,C(COCCOCCO)O,0.113328685,90
15949,C1CCCCCCC1,C(COCCOCCO)O,3.173459961,90
16232,CCCCOC(=O)C,CCCCCCCCCC(=O)CCCCCCCCC,0.076961041,90
16240,CCOC(=O)C,CCCCCCCCCCCCCCCCCCCCCCO,0.194744077,90
16241,CC(C)(C)O,CCCCCCCCCC(=O)CCCCCCCCC,0.476855104,90
16289,CCO,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,0.548121409,90
16451,CCCCCC#C,CN1CCCC1=O,0.652325186,90
16457,CCCCC#C,CN1CCCC1=O,0.570979547,90
16466,CCCCCCC#C,CN1CCCC1=O,0.770108222,90
16585,CCC(=O)C,CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C,-0.15082289,90
16693,C1COC(=O)O1,CCO,1.340512168,90
16866,C(Cl)(Cl)(Cl)Cl,C(CCCCCCN)CCCCCN,0.682591667,90
16873,CCCCCCC=C,C(CCCCCCN)CCCCCN,1.412205743,90
16984,CCCO,CCCCCCCCCC(=O)CCCCCCCCC,0.707543061,90
16990,CO,CCCCCCCCCC(=O)CCCCCCCCC,0.767326579,90
17060,CCC(=O)C,C(CNCCNCCNCCN)N,2.394252282,90
17086,CCCCCCCCC=C,C(CCCCCCN)CCCCCN,1.445506221,90
17192,C1=CC=CC=C1,C(CN(CCO)CCO)N(CCO)CCO,1.545432582,90
17337,CCCCCO,CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC,0.039220713,90
17365,CCCC(=O)OCC,CCCCCCCCCCCCCCCCCCCCCCO,0.076961041,90
17473,CCCC(=O)C,CCCCCCCCCCCCCCCCCCCCCCO,0.119559235,90
17478,CCO,C1COC(=O)O1,1.340512168,90
17491,CCCCCCCCCC,C(COCCOCCOCCO)O,4.319191994,90
17529,CCCCO,CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC,0.104360015,90
17562,CC(C)O,C(COCCOCCO)O,0.322083499,90
17687,CCCCOC(=O)C,C(CCCCCCN)CCCCCN,0.311154429,90
17693,CCCCC=C,C(COCCOCCO)O,3.013080912,90
17870,C1=CC=CC=C1,CC(CO)O,2.076938411,90
17937,CCCCCO,CCCCCCCCCC(=O)CCCCCCCCC,0.569283193,90
17941,C1=COC(=C1)C=O,CCCCCCCCCC(=O)CCCCCCCCC,0.87380068,90
17942,CCCC(=O)CCC,CCCCCCCCCC(=O)CCCCCCCCC,0.077886539,90
17945,CC(=O)OC=C,CCCCCCCCCCCCCCCCCCCCCCO,0.049742092,90
17966,CCCCCO,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,0.182321557,90
17967,CO,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,0.802001585,90
18283,CC1=CC=C(C=C1)C,CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C,-0.248461359,90
18288,CC1=CC=CC=C1C,CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C,-0.314710745,90
18294,CCCCCO,CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C,-0.020202707,90
18305,CCO,C(CNCCNCCNCCN)N,0.039220713,90
18446,CCCC=C,C1COCCN1C=O,2.152924318,90
18453,CCCCCC=C,C1COCCN1C=O,2.585505848,90
18601,CCC1=CC=CC=C1,CCCO,1.381281819,90
18696,C(Cl)Cl,C(CCCCCCN)CCCCCN,0.044973366,90
18700,CCCCCCCl,C(CCCCCCN)CCCCCN,1.371941855,90
18753,CCCCC#C,C(COCCOCCO)O,1.900613874,90
18758,CCCC#C,C(COCCOCCO)O,1.611435915,90
18814,CCCCO,CCCCCCCCCC(=O)CCCCCCCCC,0.652845884,90
18936,CCOC(=O)C,C(CN(CCO)CCO)N(CCO)CCO,1.680827909,90
19033,CCO,CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC,0.431782416,90
19060,CC(=O)C,CCCCCCCCCCCCCCCCCCCCCCO,0.332177312,90
19079,CC(C)O,C(CO)O,0.951657876,90
19102,CCCCCCC#C,C1COCCN1C=O,1.53686722,90
19123,CCCCCCCCC,C(COCCOCCOCCO)O,4.050401382,90
19220,CCCCCCCCCC,C1CCS(=O)(=O)C1,4.523428536,90
19235,CCC1=CC=CC=C1,C(CCCCCCN)CCCCCN,0.871293366,90
19238,CCCC=C,C(COCCOCCO)O,2.696652156,90
19529,CC(C)O,CCCCCCCCCC(=O)CCCCCCCCC,0.687129108,90
19532,CCCC(=O)C,CCCCCCCCCC(=O)CCCCCCCCC,0.069526063,90
19533,CCCO,CCCCCCCCCCCCCCCCCCCCCCO,0.202940844,90
19537,CCCCOC(=O)C,CCCCCCCCCCCCCCCCCCCCCCO,0.116003676,90
19540,C1=CC=C(C=C1)Cl,CCCCCCCCCC(=O)CCCCCCCCC,-0.42007126,90
19543,CCCC=O,CCCCCCCCCC(=O)CCCCCCCCC,0.028587457,90
19553,CCO,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,0.662687973,90
19557,CCCCO,CCCCOC(=O)C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OCCCC,0.576613364,90
19566,CCCO,CCCCOC(=O)C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OCCCC,0.737164066,90
19569,CCCCCO,CCCCOC(=O)C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OCCCC,0.463734016,90
19577,CO,CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC,0.727548607,90
19582,CO,CCCCOC(=O)C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OCCCC,1.383791231,90
19587,CCCCO,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,0.357674444,90
19596,CCO,CCCCOC(=O)C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OCCCC,0.90825856,90
19602,CCCCCO,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,0.254642218,90
19605,CCCO,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,0.438254931,90
19614,CCCCO,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,0.223143551,90
19621,CCCO,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,0.3074847,90
19626,CO,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,0.862889955,90
19901,CCCCO,CCCCOP(=O)(OCCCC)OCCCC,-0.94160854,90
19910,CC(=O)C,CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C,-0.010050336,90
19915,CCCCO,C(CN(CCO)CCO)N(CCO)CCO,0.385262401,90
19925,CCC1=CC=CC=C1,C(CNCCNCCNCCN)N,2.070653036,90
20041,CC(C)C(C)(C)C,CCCCCCCCCCCCCCCC,-0.245900538,90
20047,C1CC=CC=C1,CCCCCCCCCCCCCCCC,-0.305167387,90
20058,CCCC(C)(C)C,CCCCCCCCCCCCCCCC,-0.266573109,90
20063,C1CC=CC1,CCCCCCCCCCCCCCCC,-0.429245637,90
20066,C/C=C/C=C,CCCCCCCCCCCCCCCC,-0.216913002,90
20082,CC=O,C(CO)O,1.440072067,90
20087,CO,C(CO)O,0.277631737,90
20194,CC1=CC=CC=C1C,C1CCS(=O)(=O)C1,1.428874809,90
20200,CCCCCCCCC,C1CCS(=O)(=O)C1,5.894815972,90
20207,CCCCCCCC,C1CCS(=O)(=O)C1,3.993639858,90
20213,CC1=CC=C(C=C1)C,C1CCS(=O)(=O)C1,1.584530277,90
20225,CC1=CC(=CC=C1)C,C1CCS(=O)(=O)C1,1.562136639,90
20252,CCC1=CC=CC=C1,CCCCO,1.17557333,90
20433,CCCCCCCC,C(CCCCCCN)CCCCCN,1.646733697,90
20439,CCCCCCCCCC,C(CCCCCCN)CCCCCN,1.72223074,90
20452,CCCCO,C(CCCCCCN)CCCCCN,0.147557564,90
20551,CCCCCC#C,C1COCCN1C=O,1.302912752,90
20556,CCCCC#C,C1COCCN1C=O,1.022450928,90
20557,CCC1=CC=CC=C1,CN1CCCC1=O,0.476234179,90
20562,C1CCCCCCC1,C1COCCN1C=O,2.475697711,90
20580,C1CCCC1,C(COCCOCCO)O,2.540814282,90
20582,CCCCCC#C,C(COCCOCCO)O,2.196112848,90
20586,CCCCCCC#C,C(COCCOCCO)O,2.500615943,90
20595,CCCC#C,CN1CCCC1=O,0.488580015,90
20602,C1CCCCCC1,C1COCCN1C=O,2.347558459,90
20605,CCCC#C,C1COCCN1C=O,0.867100488,90
